cve_id,description,vendor,product,rule_based_label,svm_label,svm_confidence,final_label
CVE-2019-19463,The Anhui Huami Mi Fit application before 4.0.11 for Android has an Unencrypted Update Check.,N/A,N/A,Mobile,Mobile,0.0,Mobile
CVE-2019-1649,"A vulnerability in the logic that handles access control to one of the hardware components in Cisco's proprietary Secure Boot implementation could allow an authenticated, local attacker to write a mod",Cisco,Cisco Routers,Enterprise,Enterprise,0.0,Enterprise
CVE-2022-36385,"A threat actor with momentary access to the device can plug in a USB drive and perform a malicious firmware update, resulting in permanent changes to device functionality. No authentication or control",Contec Health,Cms8000 Contec Icu Ccu Vital Signs Patient Monitor,SCADA,SCADA,0.0,SCADA
CVE-2016-8237,Remote code execution in Lenovo Updates (not Lenovo System Update) allows man-in-the-middle attackers to execute arbitrary code.,Lenovo Group Ltd.,Lenovo Updates,Mobile,Mobile,0.0,Mobile
CVE-2022-28226,"Local privilege vulnerability in Yandex Browser for Windows prior to 22.3.3.801 allows a local, low privileged, attacker to execute arbitary code with the SYSTEM privileges through manipulating tempor",N/A,Yandex Browser (Desktop),PC,PC,0.0,PC
CVE-2020-7810,hslogin2.dll ActiveX Control in Groupware contains a vulnerability that could allow remote files to be downloaded and executed by setting the arguments to the activex method. This is due to a lack of ,"Handysoft, Inc.",Hslogin2.Dll,Other,Other,0.0,Other
CVE-2022-36121,"An issue was discovered in Blue Prism Enterprise 6.0 through 7.01. In a misconfigured environment that exposes the Blue Prism Application server, it is possible for an authenticated user to reverse en",N/A,N/A,PC,PC,0.0,PC
CVE-2016-2826,"The maintenance service in Mozilla Firefox before 47.0 and Firefox ESR 45.x before 45.2 on Windows does not prevent MAR extracted-file modification during updater execution, which might allow local us",N/A,N/A,PC,PC,0.0,PC
CVE-2019-6440,Zemana AntiMalware before 3.0.658 Beta mishandles update logic.,N/A,N/A,Other,Other,0.0,Other
CVE-2016-5119,The automatic update feature in KeePass 2.33 and earlier allows man-in-the-middle attackers to execute arbitrary code by spoofing the version check response and supplying a crafted update.,N/A,N/A,Other,Other,0.0,Other
CVE-2023-32660,Uncontrolled search path in some Intel(R) NUC Kit NUC6i7KYK Thunderbolt(TM) 3 Firmware Update Tool installation software before version 46 may allow an authenticated user to potentially enable escalat,N/A,Intel(R) Nuc Kit Nuc6I7Kyk Thunderbolt(Tm) 3 Firmware Update Tool Installation Software,Other,Other,0.0,Other
CVE-2017-15884,"In HashiCorp Vagrant VMware Fusion plugin (aka vagrant-vmware-fusion) 5.0.0, a local attacker or malware can silently subvert the plugin update process in order to escalate to root privileges.",N/A,N/A,Enterprise,Enterprise,0.0,Enterprise
CVE-2020-25755,An issue was discovered on Enphase Envoy R3.x and D4.x (and other current) devices. The upgrade_start function in /installer/upgrade_start allows remote authenticated users to execute arbitrary comman,N/A,N/A,Other,Other,0.0,Other
CVE-2022-34384,"
Dell SupportAssist Client Consumer (version 3.11.1 and prior), SupportAssist Client Commercial (version 3.2 and prior), Dell Command | Update, Dell Update, and Alienware Update versions before 4.5 co",Dell,Supportassist Client Consumer,PC,PC,0.0,PC
CVE-2023-40254,"Download of Code Without Integrity Check vulnerability in Genians Genian NAC V4.0, Genians Genian NAC V5.0, Genians Genian NAC Suite V5.0, Genians Genian ZTNA allows Malicious Software Update.This iss",Genians,Genian Nac V4.0,SCADA,SCADA,0.0,SCADA
CVE-2021-25261,"Local privilege vulnerability in Yandex Browser for Windows prior to 22.5.0.862 allows a local, low privileged, attacker to execute arbitary code with the SYSTEM privileges through manipulating symlin",N/A,Yandex Browser (Desktop),PC,PC,0.0,PC
CVE-2023-3181,The C:\Program Files (x86)\Splashtop\Splashtop Software Updater\uninst.exe process creates a folder at C:\Windows\Temp~nsu.tmp and copies itself to it as Au_.exe. The C:\Windows\Temp~nsu.tmp\Au_.exe f,Splashtop,Splashtop Software Updater,PC,PC,0.0,PC
CVE-2022-30262,The Emerson ControlWave 'Next Generation' RTUs through 2022-05-02 mishandle firmware integrity. They utilize the BSAP-IP protocol to transmit firmware updates. Firmware updates are supplied as CAB arc,N/A,N/A,Other,Other,0.0,Other
CVE-2019-5226,"P30, P30 Pro, Mate 20 smartphones with software of versions earlier than ELLE-AL00B 9.1.0.193(C00E190R2P1), versions earlier than VOGUE-AL00A 9.1.0.193(C00E190R2P1), versions earlier than Hima-AL00B 9",N/A,"P30, P30 Pro, Mate 20, Hisuite",Mobile,Mobile,0.0,Mobile
CVE-2023-1083,"An unauthenticated remote attacker who is aware of a MQTT  topic name can send and receive messages, including GET/SET configuration commands, reboot commands and firmware updates.",Welotec,Tk515L,Other,Other,0.0,Other
CVE-2017-7450,"AIRTAME HDMI dongle with firmware before 2.2.0 allows unauthenticated access to a big part of the management interface. It is possible to extract all information including the Wi-Fi password, reboot, ",N/A,N/A,Other,Other,0.0,Other
CVE-2017-2872,Insufficient security checks exist in the recovery procedure used by the Foscam C1 Indoor HD Camera running application firmware 2.52.2.43. A HTTP request can allow for a user to perform a firmware up,Foscam,Foscam Indoor Ip Camera C1 Series,Home,Home,0.0,Home
CVE-2020-0985,"An elevation of privilege vulnerability exists when the Windows Update Stack fails to properly handle objects in memory, aka 'Windows Update Stack Elevation of Privilege Vulnerability'. This CVE ID is",Microsoft,Windows,PC,PC,0.0,PC
CVE-2020-15297,Insufficient validation in the Bitdefender Update Server and BEST Relay components of Bitdefender Endpoint Security Tools versions prior to 6.6.20.294 allows an unprivileged attacker to bypass the in-,Bitdefender,Bitdefender Update Server,Enterprise,Enterprise,0.0,Enterprise
CVE-2019-3977,"RouterOS 6.45.6 Stable, RouterOS 6.44.5 Long-term, and below insufficiently validate where upgrade packages are download from when using the autoupgrade feature. Therefore, a remote attacker can trick",N/A,Mikrotik Routeros,Home,Home,0.0,Home
CVE-2021-22278,A certificate validation vulnerability in PCM600 Update Manager allows attacker to get unwanted software packages to be installed on computer which has PCM600 installed.,Abb,Pcm600,PC,PC,0.0,PC
CVE-2019-16000,"A vulnerability in the automatic update process of Cisco Umbrella Roaming Client for Windows could allow an authenticated, local attacker to install arbitrary, unapproved applications on a targeted de",Cisco,Cisco Umbrella Enterprise Roaming Client For Windows,Enterprise,Enterprise,0.0,Enterprise
CVE-2019-6834,A CWE-502: Deserialization of Untrusted Data vulnerability exists which could allow an attacker to execute arbitrary code on the targeted system with SYSTEM privileges when placing a malicious user to,Schneider Electric,Software Update (Sesu) – Sut Service Component,SCADA,SCADA,0.0,SCADA
CVE-2018-3969,"An exploitable vulnerability exists in the verified boot protection of the CUJO Smart Firewall. It is possible to add arbitrary shell commands into the dhcpd.conf file, that persist across reboots and",N/A,Cujo,Enterprise,Enterprise,0.0,Enterprise
CVE-2020-6965,"In ApexPro Telemetry Server Versions 4.2 and prior, CARESCAPE Telemetry Server v4.2 & prior, Clinical Information Center (CIC) Versions 4.X and 5.X, CARESCAPE Central Station (CSCS) Versions 1.X, B450",N/A,"Ge Carescape Telemetry Server,Apexpro Telemetry Server,Carescape Central Station,Clinical Information Center Systems,Carescape B450,B650,B850 Monitors",SCADA,SCADA,0.0,SCADA
CVE-2016-10370,An issue was discovered on OnePlus devices such as the 3T. The OnePlus OTA Updater pushes the signed-OTA image over HTTP without TLS. While it does not allow for installation of arbitrary OTAs (due to,N/A,N/A,Other,Other,0.0,Other
CVE-2020-6650,UPS companion software v1.05 & Prior is affected by ‘Eval Injection’ vulnerability. The software does not neutralize or incorrectly neutralizes code syntax before using the input in a dynamic evaluati,Eaton,Ups Companion Software,Other,Other,0.0,Other
CVE-2023-28610,The update process in OMICRON StationGuard and OMICRON StationScout before 2.21 can be exploited by providing a modified firmware update image. This allows a remote attacker to gain root access to the,N/A,N/A,Other,Other,0.0,Other
CVE-2017-2739,"The upgrade package of Huawei Vmall APP Earlier than HwVmall 1.5.3.0 versions is transferred through HTTP. A man in the middle (MITM) can tamper with the upgrade package of Huawei Vmall APP, and to im","Huawei Technologies Co., Ltd.",Vmall,Enterprise,Enterprise,0.0,Enterprise
CVE-2018-4838,"A vulnerability has been identified in EN100 Ethernet module IEC 61850 variant (All versions < V4.30), EN100 Ethernet module DNP3 variant (All versions < V1.04), EN100 Ethernet module PROFINET IO vari",Siemens Ag,En100 Ethernet Module Iec 61850 Variant,SCADA,SCADA,0.0,SCADA
CVE-2021-43619,"Trusted Firmware M 1.4.x through 1.4.1 has a buffer overflow issue in the Firmware Update partition. In the IPC model, a psa_fwu_write caller from SPE or NSPE can overwrite stack memory locations.",N/A,N/A,Other,Other,0.0,Other
CVE-2019-5011,"An exploitable privilege escalation vulnerability exists in the helper service CleanMyMac X, version 4.20, due to improper updating. The application failed to remove the vulnerable components upon upg",N/A,Cleanmymac X,Other,Other,0.0,Other
CVE-2022-48769,"In the Linux kernel, the following vulnerability has been resolved:

efi: runtime: avoid EFIv2 runtime services on Apple x86 machines

Aditya reports [0] that his recent MacbookPro crashes in the firm",Linux,Linux,PC,PC,0.0,PC
CVE-2018-4018,"An exploitable firmware update vulnerability exists in the NT9665X Chipset firmware, running on Anker Roav A1 Dashcam version RoavA1SWV1.9. The HTTP server allows for arbitrary firmware binaries to be",N/A,Novatek,Other,Other,0.0,Other
CVE-2023-28386,"
















Snap One OvrC Pro devices versions 7.2 and prior do not validate firmware updates correctly. The device only calculates the MD5 hash of the firmware and does not check using a private",Snap One,Ovrc Cloud,Other,Other,0.0,Other
CVE-2018-6219,An Insecure Update via HTTP vulnerability in Trend Micro Email Encryption Gateway 5.5 could allow an attacker to eavesdrop and tamper with certain types of update data.,Trend Micro,Trend Micro Email Encryption Gateway,Home,Home,0.0,Home
CVE-2017-8894,AeroAdmin 4.1 uses an insecure protocol (HTTP) to perform software updates. An attacker can hijack an update via man-in-the-middle in order to execute code in the machine.,N/A,N/A,Other,Other,0.0,Other
CVE-2016-9268,"Unrestricted file upload vulnerability in the Blog appearance in the ""Install or upgrade manually"" module in Dotclear through 2.10.4 allows remote authenticated super-administrators to execute arbitra",N/A,N/A,Other,Other,0.0,Other
CVE-2018-3892,"An exploitable firmware downgrade vulnerability exists in the time syncing functionality of Yi Home Camera 27US 1.8.7.0D. A specially crafted packet can cause a buffer overflow, resulting in code exec",Unknown,Yi Technology,Other,Other,0.0,Other
CVE-2021-0462,"In the NXP NFC firmware, there is a possible insecure firmware update due to a logic error. This could lead to local escalation of privilege with System execution privileges needed. User interaction i",N/A,Android,Mobile,Mobile,0.0,Mobile
CVE-2020-10126,"NCR SelfServ ATMs running APTRA XFS 05.01.00 do not properly validate softare updates for the bunch note acceptor (BNA), enabling an attacker with physical access to internal ATM components to restart",Ncr,Selfserv Atm,PC,PC,0.0,PC
CVE-2023-50228,Parallels Desktop Updater Improper Verification of Cryptographic Signature Local Privilege Escalation Vulnerability. This vulnerability allows local attackers to escalate privileges on affected instal,Parallels,Desktop,PC,PC,0.0,PC
CVE-2019-17584,"The Meinberg SyncBox/PTP/PTPv2 devices have default SSH keys which allow attackers to get root access to the devices. All firmware versions up to v5.34o, v5.34s, v5.32* or 5.34g are affected. The priv",N/A,N/A,Other,Other,0.0,Other
CVE-2020-15498,An issue was discovered on ASUS RT-AC1900P routers before 3.0.0.4.385_20253. The router accepts an arbitrary server certificate for a firmware update. The culprit is the --no-check-certificate option ,N/A,N/A,Home,Home,0.0,Home
CVE-2022-0354,A vulnerability was reported in Lenovo System Update that could allow a local user with interactive system access the ability to execute code with elevated privileges only during the installation of a,Lenovo,System Update,Mobile,Mobile,0.0,Mobile
CVE-2023-43581,A buffer overflow was reported in the Update_WMI module in some Lenovo Desktop products that may allow a local attacker with elevated privileges to execute arbitrary code.,Lenovo,Desktop Bios,PC,PC,0.0,PC
CVE-2019-20575,An issue was discovered on Samsung mobile devices with P(9.0) software. The WPA3 handshake feature allows a downgrade or dictionary attack. The Samsung ID is SVE-2019-14204 (August 2019).,N/A,N/A,Mobile,Mobile,0.0,Mobile
CVE-2021-21466,"SAP Business Warehouse, versions 700, 701, 702, 711, 730, 731, 740, 750, 782 and SAP BW/4HANA, versions 100, 200, allow a low privileged attacker to inject code using a remote enabled function module ",Sap Se,Sap Business Warehouse,Enterprise,Enterprise,0.0,Enterprise
CVE-2021-34408,The Zoom Client for Meetings for Windows in all versions before version 5.3.2 writes log files to a user writable directory as a privileged user during the installation or update of the client. This c,N/A,Zoom Client For Meetings For Windows,PC,PC,0.0,PC
CVE-2022-30272,The Motorola ACE1000 RTU through 2022-05-02 mishandles firmware integrity. It utilizes either the STS software suite or ACE1000 Easy Configurator for performing firmware updates. In case of the Easy C,N/A,N/A,SCADA,SCADA,0.0,SCADA
CVE-2021-24240,"The Business Hours Pro WordPress plugin through 5.5.0 allows a remote attacker to upload arbitrary files using its manual update functionality, leading to an unauthenticated remote code execution vuln",Unknown,Business Hours Pro,Other,Other,0.0,Other
CVE-2020-24591,"The Management Console in certain WSO2 products allows XXE attacks during EventReceiver updates. This affects API Manager through 3.0.0, API Manager Analytics 2.2.0 and 2.5.0, API Microgateway 2.2.0, ",N/A,N/A,Enterprise,Enterprise,0.0,Enterprise
CVE-2022-36173,FreshService macOS Agent < 4.4.0 and FreshServce Linux Agent < 3.4.0 are vulnerable to TLS Man-in-The-Middle via the FreshAgent client and scheduled update service.,N/A,N/A,PC,PC,0.0,PC
CVE-2021-41848,An issue was discovered in Luna Simo PPR1.180610.011/202001031830. It mishandles software updates such that local third-party apps can provide a spoofed software update file that contains an arbitrary,N/A,N/A,Enterprise,Enterprise,0.0,Enterprise
CVE-2019-12289,An issue was discovered in upgrade_firmware.cgi on VStarcam 100T (C7824WIP) CH-sys-48.53.75.119~123 and 200V (C38S) CH-sys-48.53.203.119~123 devices. A remote command can be executed through a system ,N/A,N/A,Other,Other,0.0,Other
CVE-2023-23119,The use of the cyclic redundancy check (CRC) algorithm for integrity check during firmware update makes Ubiquiti airFiber AF2X Radio firmware version 3.2.2 and earlier vulnerable to firmware modificat,N/A,N/A,Other,Other,0.0,Other
CVE-2021-27070,Windows 10 Update Assistant Elevation of Privilege Vulnerability,Microsoft,Windows 10 Version 2004,PC,PC,0.0,PC
CVE-2020-27252,"Medtronic MyCareLink Smart 25000 all versions are vulnerable to a race condition in the MCL Smart Patient Reader software update system, which allows unsigned firmware to be uploaded and executed on t",N/A,Medtronic Mycarelink Smart 25000 Reader,Other,Other,0.0,Other
CVE-2017-9035,Trend Micro ServerProtect for Linux 3.0 before CP 1531 allows attackers to eavesdrop and tamper with updates by leveraging unencrypted communications with update servers.,N/A,N/A,PC,PC,0.0,PC
CVE-2023-50226,Parallels Desktop Updater Link Following Local Privilege Escalation Vulnerability. This vulnerability allows local attackers to escalate privileges on affected installations of Parallels Desktop. An a,Parallels,Desktop,PC,PC,0.0,PC
CVE-2022-21162,Uncontrolled search path for the Intel(R) HDMI Firmware Update tool for NUC before version 1.79.1.1 may allow an authenticated user to potentially enable escalation of privilege via local access.,N/A,Intel(R) Hdmi Firmware Update Tool For Nuc,Other,Other,0.0,Other
CVE-2022-34435,"
Dell iDRAC9 version 6.00.02.00 and prior contain an improper input validation vulnerability in Racadm when the firmware lock-down configuration is set. A remote high privileged attacker could exploit",Dell,Integrated Dell Remote Access Controller 9,Enterprise,Enterprise,0.0,Enterprise
CVE-2017-16311,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the ",Insteon,Hub,Home,Home,0.0,Home
CVE-2017-14444,"An exploitable buffer overflow vulnerability exists in Insteon Hub running firmware version 1012. The HTTP server implementation incorrectly handles the URL parameter during a firmware update request,",Insteon,Insteon,PC,PC,0.0,PC
CVE-2022-48319,"Sensitive host secret disclosed in cmk-update-agent.log file in Tribe29's Checkmk <= 2.1.0p13, Checkmk <= 2.0.0p29, and all versions of Checkmk 1.6.0 (EOL) allows an attacker to gain access to the hos",Tribe29,Checkmk,Other,Other,0.0,Other
CVE-2020-35801,"Certain NETGEAR devices are affected by incorrect configuration of security settings. This affects JGS516PE before 2.6.0.48, JGS524Ev2 before 2.6.0.48, JGS524PE before 2.6.0.48, and GS116Ev2 before 2.",N/A,N/A,Enterprise,Enterprise,0.0,Enterprise
CVE-2020-7808,"In RAONWIZ K Upload v2018.0.2.51 and prior, automatic update processing without integrity check on update module(web.js) allows an attacker to modify arguments which causes downloading a random DLL an",Raonwiz Inc,K Upload,Other,Other,0.0,Other
CVE-2019-12804,"In Hunesion i-oneNet version 3.0.7 ~ 3.0.53 and 4.0.4 ~ 4.0.16, due to the lack of update file integrity checking in the upgrade process, an attacker can craft malicious file and use it as an update.",Hunesion,I-Onenet,Other,Other,0.0,Other
CVE-2019-20501,"D-Link DWL-2600AP 4.2.0.15 Rev A devices have an authenticated OS command injection vulnerability via the Upgrade Firmware functionality in the Web interface, using shell metacharacters in the admin.c",N/A,N/A,PC,PC,0.0,PC
CVE-2023-51092,Tenda M3 V1.0.0.12(4856) was discovered to contain a stack overflow via the function upgrade.,N/A,N/A,Other,Other,0.0,Other
CVE-2017-2881,An exploitable vulnerability exists in the torlist update functionality of Circle with Disney running firmware 2.0.1. Specially crafted network packets can cause the product to run an attacker-supplie,Circle Media,Circle,Other,Other,0.0,Other
CVE-2021-3614,A vulnerability was reported on some Lenovo Notebook systems that could allow an attacker with physical access to elevate privileges under certain conditions during a BIOS update performed by Lenovo V,Lenovo,Notebook Bios,PC,PC,0.0,PC
CVE-2018-12258,"An issue was discovered on Momentum Axel 720P 5.1.8 devices. Custom Firmware Upgrade is possible via an SD Card. With physical access, an attacker can upgrade the firmware in under 60 seconds by inser",N/A,N/A,Other,Other,0.0,Other
CVE-2023-28818,An issue was discovered in Veritas NetBackup IT Analytics 11 before 11.2.0. The application upgrade process included unsigned files that could be exploited and result in a customer installing unauthen,N/A,N/A,Other,Other,0.0,Other
CVE-2020-11967,"In IQrouter through 3.3.1, remote attackers can control the device (restart network, reboot, upgrade, reset) because of Incorrect Access Control. Note: The vendor claims that this vulnerability can on",N/A,N/A,PC,PC,0.0,PC
CVE-2022-21134,A firmware update vulnerability exists in the &quot;update&quot; firmware checks functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to firmware update. An,N/A,N/A,Other,Other,0.0,Other
CVE-2018-12635,CirCarLife Scada v4.2.4 allows unauthorized upgrades via requests to the html/upgrade.html and services/system/firmware.upgrade URIs.,N/A,N/A,SCADA,SCADA,0.0,SCADA
CVE-2021-34682,Receita Federal IRPF 2021 1.7 allows a man-in-the-middle attack against the update feature.,N/A,N/A,Other,Other,0.0,Other
CVE-2023-22841,Unquoted search path in the software installer for the System Firmware Update Utility (SysFwUpdt) for some Intel(R) Server Boards and Intel(R) Server Systems Based on Intel(R) 621A Chipset before vers,N/A,System Firmware Update Utility (Sysfwupdt) For Some Intel(R) Server Boards And Intel(R) Server Systems Based On Intel(R) 621A Chipset,Enterprise,Enterprise,0.0,Enterprise
CVE-2019-6842,"A CWE-755: Improper Handling of Exceptional Conditions vulnerability exists in Modicon M580, Modicon M340, Modicon BMxCRA and 140CRA modules (all firmware versions), which could cause a Denial of Serv",N/A,"Modicon M580, Modicon M340, And Modicon Bmxcra / 140Cra Modules (See Notification For Version Info)",SCADA,SCADA,0.0,SCADA
CVE-2023-28071,"
Dell Command | Update, Dell Update, and Alienware Update versions 4.9.0, A01 and prior contain an Insecure Operation on Windows Junction / Mount Point vulnerability. A local malicious user could pote",Dell,Dell Command Update (Dcu),PC,PC,0.0,PC
CVE-2019-5227,"P30, P30 Pro, Mate 20 smartphones with software of versions earlier than ELLE-AL00B 9.1.0.193(C00E190R2P1), versions earlier than VOGUE-AL00A 9.1.0.193(C00E190R2P1), versions earlier than Hima-AL00B 9",N/A,"P30, P30 Pro, Mate 20, Hisuite",Mobile,Mobile,0.0,Mobile
CVE-2018-5441,An Improper Validation of Integrity Check Value issue was discovered in PHOENIX CONTACT mGuard firmware versions 7.2 to 8.6.0. mGuard devices rely on internal checksums for verification of the interna,N/A,Phoenix Contact Mguard,Other,Other,0.0,Other
CVE-2017-6759,"A vulnerability in the UpgradeManager of the Cisco Prime Collaboration Provisioning Tool 12.1 could allow an authenticated, remote attacker to write arbitrary files as root on the system. The vulnerab",N/A,Cisco Prime Collaboration Provisioning Tool,Enterprise,Enterprise,0.0,Enterprise
CVE-2021-32514,Improper access control vulnerability in FirmwareUpgrade in QSAN Storage Manager allows remote attackers to reboot and discontinue the device. The referred vulnerability has been solved with the updat,Qsan,Storage Manager,Enterprise,Enterprise,0.0,Enterprise
CVE-2022-31243,Update description and links DMA transactions which are targeted at input buffers used for the software SMI handler used by the FvbServicesRuntimeDxe driver could cause SMRAM corruption through a TOCT,N/A,N/A,PC,PC,0.0,PC
CVE-2023-33627,H3C Magic R300 version R300-2100MV100R004 was discovered to contain a stack overflow via the UpdateSnat interface at /goform/aspForm.,N/A,N/A,Other,Other,0.0,Other
CVE-2022-28541,Uncontrolled search path element vulnerability in Samsung Update prior to version 3.0.77.0 allows attackers to execute arbitrary code as Samsung Update permission.,Samsung Mobile,Samsung Update,Home,Home,0.0,Home
CVE-2023-30247,File Upload vulnerability found in Oretnom23 Storage Unit Rental Management System v.1.0 allows a remote attacker to execute arbitrary code via the update_settings parameter.,N/A,N/A,Enterprise,Enterprise,0.0,Enterprise
CVE-2017-12306,"A vulnerability in the upgrade process of Cisco Spark Board could allow an authenticated, local attacker to install an unverified upgrade package, aka Signature Verification Bypass. The vulnerability ",N/A,Cisco Spark Board,Enterprise,Enterprise,0.0,Enterprise
CVE-2019-11988,A Remote Unauthorized Access vulnerability was identified in HPE Smart Update Manager (SUM) earlier than version 8.3.5.,N/A,Hpe Smart Update Manager,Other,Other,0.0,Other
CVE-2019-1736,"A vulnerability in the firmware of the Cisco UCS C-Series Rack Servers could allow an authenticated, physical attacker to bypass Unified Extensible Firmware Interface (UEFI) Secure Boot validation che",Cisco,Cisco Identity Services Engine Software,Enterprise,Enterprise,0.0,Enterprise
CVE-2020-28653,Zoho ManageEngine OpManager Stable build before 125203 (and Released build before 125233) allows Remote Code Execution via the Smart Update Manager (SUM) servlet.,N/A,N/A,Other,Other,0.0,Other
CVE-2016-6564,"Android devices with code from Ragentek contain a privileged binary that performs over-the-air (OTA) update checks. Additionally, there are multiple techniques used to hide the execution of this binar",Ragentek,Android Software,SCADA,SCADA,0.0,SCADA
CVE-2020-0899,"An elevation of privilege vulnerability exists when Microsoft Visual Studio updater service improperly handles file permissions, aka 'Microsoft Visual Studio Elevation of Privilege Vulnerability'.",Microsoft,Microsoft Visual Studio 2019 Version 16.5,Enterprise,Enterprise,0.0,Enterprise
CVE-2017-14869,"In Android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, while performing update of FOTA partition, uninitialized data can be pushed to storage.","Qualcomm, Inc.","Android For Msm, Firefox Os For Msm, Qrd Android",Enterprise,Enterprise,0.0,Enterprise
CVE-2021-46813,Vulnerability of residual files not being deleted after an update in the ChinaDRM module. Successful exploitation of this vulnerability may affect availability.,Huawei,Emui,Enterprise,Enterprise,0.0,Enterprise
CVE-2017-4989,"In EMC Avamar Server Software 7.3.1-125, 7.3.0-233, 7.3.0-226, 7.2.1-32, 7.2.1-31, 7.2.0-401, an unauthenticated remote attacker may potentially bypass the authentication process to gain access to the",N/A,"Emc Avamar Server Software 7.3.1-125, 7.3.0-233, 7.3.0-226, 7.2.1-32, 7.2.1-31, 7.2.0-401",Enterprise,Enterprise,0.0,Enterprise
CVE-2018-15476,"An issue was discovered in myStrom WiFi Switch V1 before 2.66, WiFi Switch V2 before 3.80, WiFi Switch EU before 3.80, WiFi Bulb before 2.58, WiFi LED Strip before 3.80, WiFi Button before 2.73, and W",N/A,N/A,Enterprise,Enterprise,0.0,Enterprise
CVE-2022-25292,A wgagent stack-based buffer overflow in WatchGuard Firebox and XTM appliances allows an authenticated remote attacker to potentially execute arbitrary code by initiating a firmware update with a mali,N/A,N/A,Other,Other,0.0,Other
CVE-2021-22909,A vulnerability found in EdgeMAX EdgeRouter V2.0.9 and earlier could allow a malicious actor to execute a man-in-the-middle (MitM) attack during a firmware update. This vulnerability is fixed in EdgeM,N/A,Edgemax Edgerouter,Home,Home,0.0,Home
CVE-2018-12158,"Insufficient input validation in BIOS update utility in Intel NUC FW kits downloaded before May 24, 2018 may allow a privileged user to potentially trigger a denial of service or information disclosur",Intel Corporation,Intel Nuc Firmware Kits,PC,PC,0.0,PC
CVE-2022-36035,"Flux is a tool for keeping Kubernetes clusters in sync with sources of configuration (like Git repositories), and automating updates to configuration when there is new code to deploy. Flux CLI allows ",Fluxcd,Flux2,Other,Other,0.0,Other
CVE-2023-23773,"Motorola EBTS/MBTS Base Radio fails to check firmware authenticity. The Motorola MBTS Base Radio lacks cryptographic signature validation for firmware update packages, allowing an authenticated attack",Motorola,Ebts/Mbts Base Radio,Enterprise,Enterprise,0.0,Enterprise
CVE-2023-28070,"
Alienware Command Center Application, versions 5.5.43.0 and prior, contain an improper access control vulnerability. A local malicious user could potentially exploit this vulnerability during install",Dell,Alienware Command Center (Awcc),Enterprise,Enterprise,0.0,Enterprise
CVE-2018-7777,"The vulnerability is due to insufficient handling of update_file request parameter on update_module.php in Schneider Electric U.motion Builder software versions prior to v1.3.4. A remote, authenticate",Schneider Electric Se,U.Motion,SCADA,SCADA,0.0,SCADA
CVE-2020-12046,Opto 22 SoftPAC Project Version 9.6 and prior. SoftPAC’s firmware files’ signatures are not verified upon firmware update. This allows an attacker to replace legitimate firmware files with malicious f,N/A,Opto 22 Softpac Project,Other,Other,0.0,Other
CVE-2019-5158,An exploitable firmware downgrade vulnerability exists in the firmware update package functionality of the WAGO e!COCKPIT automation software v1.6.1.5. A specially crafted firmware update file can all,Wago,Wago E!Cockpit,SCADA,SCADA,0.0,SCADA
CVE-2023-37457,"Asterisk is an open source private branch exchange and telephony toolkit. In Asterisk versions 18.20.0 and prior, 20.5.0 and prior, and 21.0.0; as well as ceritifed-asterisk 18.9-cert5 and prior, the ",Asterisk,Asterisk,Other,Other,0.0,Other
CVE-2023-30356,Missing Support for an Integrity Check in Shenzen Tenda Technology IP Camera CP3 V11.10.00.2211041355 allows attackers to update the device with crafted firmware,N/A,N/A,Home,Home,0.0,Home
CVE-2022-36840,DLL hijacking vulnerability in Samsung Update Setup prior to version 2.2.9.50 allows attackers to execute arbitrary code.,Samsung Mobile,Samsung Update Setup,Home,Home,0.0,Home
CVE-2017-8078,"On the TP-Link TL-SG108E 1.0, the upgrade process can be requested remotely without authentication (httpupg.cgi with a parameter called cmd). This affects the 1.1.2 Build 20141017 Rel.50749 firmware.",N/A,N/A,Other,Other,0.0,Other
CVE-2020-29379,"An issue was discovered on V-SOL V1600D4L V1.01.49 and V1600D-MINI V1.01.48 OLT devices. During the process of updating the firmware, the update script starts a telnetd -l /bin/sh process that does no",N/A,N/A,Other,Other,0.0,Other
CVE-2019-6800,"In TitanHQ SpamTitan through 7.03, a vulnerability exists in the spam rule update function. Updates are downloaded over HTTP, including scripts which are subsequently executed with root permissions. A",N/A,N/A,Other,Other,0.0,Other
CVE-2020-29664,A command injection issue in dji_sys in DJI Mavic 2 Remote Controller before firmware version 01.00.0510 allows for code execution via a malicious firmware upgrade packet.,N/A,N/A,Other,Other,0.0,Other
CVE-2016-8021,Improper verification of cryptographic signature vulnerability in Intel Security VirusScan Enterprise Linux (VSEL) 2.0.3 (and earlier) allows remote authenticated users to spoof update server and exec,Intel,Virusscan Enterprise Linux (Vsel),PC,PC,0.0,PC
CVE-2020-10612,"Opto 22 SoftPAC Project Version 9.6 and prior. SoftPACAgent communicates with SoftPACMonitor over network Port 22000. However, this port is open without any restrictions. This allows an attacker with ",N/A,Opto 22 Softpac Project,Other,Other,0.0,Other
